2019-01-02,AALR3,ALLIAR,R$,13.31,13.50,13.25,13.33
2019-01-02,PTNT4,PETTENATI,R$,3.10,3.27,3.05,3.18
2019-01-02,QGEP3,QGEP PART,R$,9.35,10.80,9.35,10.21
2019-01-02,QUAL3,QUALICORP,R$,12.89,13.71,12.63,13.23
2019-01-02,RADL3,RAIADROGASIL,R$,57.00,57.75,56.17,57.04
2019-01-02,RAIL3,RUMO S.A.,R$,16.71,17.09,16.68,16.92
2019-01-02,RANI3,CELUL IRANI,R$,2.99,2.99,2.91,2.96
2019-01-02,RANI4,CELUL IRANI,R$,3.00,3.00,2.92,2.96
2019-01-02,RAPT3,RANDON PART,R$,6.79,6.79,6.52,6.72
2019-01-02,RAPT4,RANDON PART,R$,9.14,9.47,9.14,9.38
2019-01-02,RCSL3,RECRUSUL,R$,2.70,2.70,2.50,2.66
2019-01-02,RCSL4,RECRUSUL,R$,1.37,1.57,1.35,1.49
2019-01-02,RDNI3,RNI,R$,5.40,5.45,5.35,5.38
2019-01-02,REDE3,REDE ENERGIA,R$,6.94,6.98,6.90,6.90
2019-01-02,RENT3,LOCALIZA,R$,29.75,31.08,29.24,30.32
2019-01-02,RLOG3,COSAN LOG,R$,13.11,13.33,12.90,13.11
2019-01-02,RNEW3,RENOVA,R$,7.43,7.80,7.24,7.49
2019-01-02,RNEW4,RENOVA,R$,7.10,7.35,7.00,7.06
2019-01-02,RNEW11,RENOVA,R$,21.61,22.49,21.21,21.93
2019-01-02,ROMI3,INDS ROMI,R$,8.40,8.79,8.37,8.63
2019-01-02,ROST34,ROSS STORES,R$,159.09,159.09,159.09,159.09
2019-01-02,RSID3,ROSSI RESID,R$,5.31,5.44,5.13,5.34
2019-01-02,SANB3,SANTANDER BR,R$,22.41,23.90,22.41,23.08
2019-01-02,SANB4,SANTANDER BR,R$,20.85,22.57,20.72,21.44
2019-01-02,SANB11,SANTANDER BR,R$,42.76,46.16,42.76,45.12
2019-01-02,SAPR3,SANEPAR,R$,16.75,17.82,16.70,17.14
2019-01-02,SAPR4,SANEPAR,R$,10.56,10.95,10.38,10.74
2019-01-02,SAPR11,SANEPAR,R$,60.40,60.90,59.22,60.41
2019-01-02,SBSP3,SABESP,R$,31.96,34.85,31.28,33.80
2019-01-02,SBUB34,STARBUCKS,R$,244.75,245.22,244.75,245.17
2019-01-02,SCAR3,SAO CARLOS,R$,31.59,35.97,31.58,33.90
2019-01-02,SCHW34,SCHWAB,R$,159.63,159.63,159.63,159.63
2019-01-02,SEDU3,SOMOS EDUCA,R$,21.90,21.99,21.77,21.90
2019-01-02,SEER3,SER EDUCA,R$,15.55,16.40,15.55,16.06
2019-01-02,SGPS3,SPRINGS,R$,7.71,8.28,7.30,7.99
2019-01-02,SHOW3,TIME FOR FUN,R$,7.38,7.40,7.19,7.30
2019-01-02,SHUL4,SCHULZ,R$,6.99,7.17,6.90,7.05
2019-01-02,SLCE3,SLC AGRICOLA,R$,41.90,45.69,41.60,43.90
2019-01-02,SMLS3,SMILES,R$,42.92,44.15,42.42,43.47
2019-01-02,SMTO3,SAO MARTINHO,R$,17.66,18.80,17.52,18.37
2019-01-02,SNSL3,SENIOR SOL,R$,26.46,26.46,25.30,26.01
2019-01-02,SSBR3,SIERRABRASIL,R$,26.50,26.71,26.01,26.35
2019-01-02,STBP3,SANTOS BRP,R$,4.18,4.28,4.12,4.19
2019-01-02,SULA11,SUL AMERICA,R$,28.58,28.71,28.08,28.43
2019-01-02,SUZB3,SUZANO PAPEL,R$,37.95,39.49,37.56,38.54
2019-01-02,TAEE3,TAESA,R$,8.47,8.95,8.40,8.69
2019-01-02,TAEE4,TAESA,R$,7.60,7.75,7.50,7.65
2019-01-02,TAEE11,TAESA,R$,23.75,24.27,23.54,24.08
2019-01-02,TCSA3,TECNISA,R$,1.45,1.51,1.45,1.48
2019-01-02,TECN3,TECHNOS,R$,2.50,2.65,2.44,2.57
2019-01-02,TELB3,TELEBRAS,R$,30.00,30.00,30.00,30.00
2019-01-02,TELB4,TELEBRAS,R$,22.79,24.95,21.30,23.74
2019-01-02,TEND3,TENDA,R$,31.26,32.69,31.26,32.28
2019-01-02,TESA3,TERRA SANTA,R$,12.35,12.71,12.17,12.61
2019-01-02,TEXA34,TEXAS INC,R$,362.67,362.67,362.67,362.67
2019-01-02,TGMA3,TEGMA,R$,27.52,28.48,26.93,27.96
2019-01-02,TIET3,AES TIETE E,R$,2.05,2.07,2.00,2.04
2019-01-02,TIET4,AES TIETE E,R$,2.03,2.05,2.01,2.02
2019-01-02,TIET11,AES TIETE E,R$,10.05,10.25,10.05,10.14
2019-01-02,TIMP3,TIM PART S/A,R$,11.85,12.37,11.79,12.18
2019-01-02,TKNO4,TEKNO,R$,35.68,35.68,35.68,35.68
2019-01-02,TOTS3,TOTVS,R$,27.08,28.79,27.06,28.05
2019-01-02,TOYB4,TECTOY,R$,1.77,1.80,1.77,1.78
2019-01-02,TRIS3,TRISUL,R$,4.15,4.34,4.04,4.14
2019-01-02,TRPL3,TRAN PAULIST,R$,67.50,70.00,67.50,68.83
2019-01-02,TRPL4,TRAN PAULIST,R$,69.30,71.50,69.06,70.48
2019-01-02,TRPN3,TARPON INV,R$,2.31,2.34,2.23,2.28
2019-01-02,TUPY3,TUPY,R$,20.33,21.00,20.06,20.66
2019-01-02,TXRX4,TEX RENAUX,R$,1.62,1.81,1.62,1.80
2019-01-02,UCAS3,UNICASA,R$,2.75,2.90,2.73,2.83
2019-01-02,UGPA3,ULTRAPAR,R$,53.20,55.42,52.60,54.29
2019-01-02,UNIP3,UNIPAR,R$,37.50,38.20,37.00,37.66
2019-01-02,UNIP5,UNIPAR,R$,37.52,37.52,37.52,37.52
2019-01-02,UNIP6,UNIPAR,R$,36.87,38.27,36.70,37.74
2019-01-02,UPAC34,UNIONPACIFIC,R$,131.82,131.82,131.82,131.82
2019-01-02,UPSS34,UPS,R$,92.57,92.57,92.57,92.57
2019-01-02,USIM3,USIMINAS,R$,11.41,11.85,11.38,11.72
2019-01-02,USIM5,USIMINAS,R$,9.21,9.90,9.12,9.64
2019-01-02,USIM6,USIMINAS,R$,9.00,9.00,9.00,9.00
2019-01-02,USSX34,US STEEL,R$,70.92,70.92,70.92,70.92
2019-01-02,VALE3,VALE,R$,50.01,51.37,49.79,50.66
2019-01-02,VERZ34,VERIZON,R$,213.48,213.48,213.48,213.48
2019-01-02,VISA34,VISA INC,R$,509.86,509.86,509.86,509.86
2019-01-02,VIVT3,TELEF BRASIL,R$,41.59,42.00,41.10,41.60
2019-01-02,VIVT4,TELEF BRASIL,R$,46.24,47.95,46.14,47.30
2019-01-02,VLID3,VALID,R$,17.90,18.80,17.84,18.34
2019-01-02,VLOE34,VALERO ENER,R$,144.32,144.32,144.32,144.32
2019-01-02,VULC3,VULCABRAS,R$,7.20,7.42,7.18,7.29
2019-01-02,VVAR3,VIAVAREJO,R$,4.40,4.48,4.35,4.41
2019-01-02,WALM34,WAL MART,R$,88.21,89.26,88.21,88.73
2019-01-02,WEGE3,WEG,R$,17.62,18.18,17.50,17.96
2019-01-02,WHRL3,WHIRLPOOL,R$,4.21,4.21,4.21,4.21
2019-01-02,WIZS3,WIZ S.A.,R$,7.01,7.25,7.01,7.17
2019-01-02,WLMM4,WLM IND COM,R$,5.07,5.10,5.00,5.08
2019-01-02,WSON33,WILSON SONS,R$,40.00,40.00,39.61,39.86
2019-01-02,WUNI34,WESTERNUNION,R$,65.94,65.94,65.94,65.94
2019-01-02,XRXB34,XEROX CORP,R$,76.92,76.92,76.92,76.92
2019-01-02,TPIS3,TRIUNFO PART,R$,1.58,1.60,1.57,1.59
2019-01-02,BPHA3,BR PHARMA,R$,1.50,1.50,1.44,1.45
2019-01-02,ETER3,ETERNIT,R$,2.84,2.98,2.70,2.90
2019-01-02,FRTA3,POMIFRUTAS,R$,.86,.96,.80,.89
2019-01-02,GPCP3,GPC PART,R$,9.36,9.43,9.10,9.32
2019-01-02,IGBR3,IGB S/A,R$,1.70,1.75,1.68,1.71
2019-01-02,INEP3,INEPAR,R$,5.52,5.52,5.52,5.52
2019-01-02,INEP4,INEPAR,R$,5.21,5.21,5.11,5.15
2019-01-02,LUPA3,LUPATECH,R$,1.83,2.01,1.82,1.91
2019-01-02,MMXM3,MMX MINER,R$,2.15,2.22,2.15,2.20
2019-01-02,MWET4,WETZEL S/A,R$,2.95,3.10,2.95,2.98
2019-01-02,OIBR3,OI,R$,1.25,1.28,1.24,1.26
2019-01-02,OIBR4,OI,R$,1.28,1.31,1.26,1.28
2019-01-02,OSXB3,OSX BRASIL,R$,3.66,3.66,3.55,3.61
2019-01-02,PDGR3,PDG REALT,R$,1.13,1.18,1.08,1.12
2019-01-02,SLED3,SARAIVA LIVR,R$,2.20,2.20,2.20,2.20
2019-01-02,SLED4,SARAIVA LIVR,R$,2.24,2.24,2.14,2.18
2019-01-02,TCNO3,TECNOSOLO,R$,1.54,1.60,1.54,1.56
2019-01-02,TCNO4,TECNOSOLO,R$,1.70,1.70,1.61,1.66
2019-01-02,TEKA4,TEKA,R$,8.29,8.29,8.00,8.14
2019-01-02,VIVR3,VIVER,R$,.47,.48,.43,.45
2019-01-02,PLAS1,PLASCAR PART,R$,.03,.03,.02,.02
2019-01-02,POMO2,MARCOPOLO,R$,.81,.95,.80,.90
2019-01-02,VIVR1,VIVER,R$,.02,.02,.01,.01
2019-01-02,ABCP11,FII ABC IMOB,R$,17.30,17.54,17.30,17.48
2019-01-02,AEFI11,FII AESAPAR,R$,157.80,159.23,157.23,158.22
2019-01-02,AGCX11,FII AG CAIXA,R$,1191.00,1197.99,1180.00,1184.25
2019-01-02,ALMI11,FII TORRE AL,R$,1336.21,1348.00,1312.00,1331.76
2019-01-02,ALZR11,FII ALIANZA,R$,99.00,99.55,97.23,98.92
2019-01-02,BBFI11B,FII BB PROGR,R$,2060.00,2060.00,2035.01,2050.92
2019-01-02,BBPO11,FII BB PRGII,R$,139.99,139.99,138.92,139.55
2019-01-02,BBRC11,FII BB CORP,R$,139.70,139.90,138.41,139.07
2019-01-02,BBVJ11,FII C JARDIM,R$,54.97,55.51,53.91,54.68
2019-01-02,BCFF11,FII BC FFII,R$,86.03,87.08,86.03,86.43
2019-01-02,BCIA11,FII BCIA,R$,103.03,103.80,102.71,103.38
2019-01-02,BCRI11,FII BEES CRI,R$,108.95,109.90,108.90,109.31
2019-01-02,BMLC11B,FII BMBRC LC,R$,74.50,74.50,72.22,72.48
2019-01-02,BNFS11,FII BANRISUL,R$,121.50,123.62,121.50,123.24
2019-01-02,BPFF11,FII ABSOLUTO,R$,89.60,90.20,89.41,89.81
2019-01-02,BRCR11,FII BC FUND,R$,103.51,104.00,103.51,103.84
2019-01-02,BZLI11,FII BRREALTY,R$,13.95,13.95,13.95,13.95
2019-01-02,CARE11,FII DEA CARE,R$,1.73,1.79,1.67,1.69
2019-01-02,CBOP11,FII C BRANCO,R$,72.99,74.00,72.58,73.49
2019-01-02,CEOC11,FII CEO CCP,R$,78.96,79.20,78.96,79.00
2019-01-02,CNES11,FII CENESP,R$,82.00,82.00,79.87,80.63
2019-01-02,CPTS11B,FII CAPI SEC,R$,101.50,102.70,101.34,101.84
2019-01-02,CTXT11,FII C TEXTIL,R$,4.07,4.08,4.05,4.06
2019-01-02,CXCE11B,FII CX CEDAE,R$,2231.00,2246.50,2230.00,2233.50
2019-01-02,CXRI11,FII CX RBRAV,R$,1009.36,1025.00,1009.12,1011.61
2019-01-02,CXTL11,FII CX TRX,R$,479.00,479.00,462.01,465.43
2019-01-02,DRIT11B,FII MTGESTAO,R$,152.01,152.01,152.01,152.01
2019-01-02,EDFO11B,FII OURINVES,R$,285.00,285.00,285.00,285.00
2019-01-02,EDGA11,FII GALERIA,R$,43.50,43.93,43.25,43.47
2019-01-02,EURO11,FII EUROPAR,R$,168.00,171.50,168.00,169.06
2019-01-02,FAED11,FII ANH EDUC,R$,207.00,208.70,206.00,207.50
2019-01-02,FAMB11B,FII ALMIRANT,R$,2270.82,2344.99,2270.82,2307.04
2019-01-02,FCFL11,FII CAMPUSFL,R$,1992.00,2055.91,1950.00,1998.99
2019-01-02,FEXC11,FII EXCELLEN,R$,106.95,107.00,105.50,106.63
2019-01-02,FFCI11,FII RIOB RC,R$,160.00,164.00,159.50,162.33
2019-01-02,FIGS11,FII GEN SHOP,R$,69.40,69.40,68.10,68.89
2019-01-02,FIIB11,FII INDL BR,R$,427.00,427.00,426.10,426.67
2019-01-02,FIIP11B,FII RB CAP I,R$,198.00,204.90,195.00,197.64
2019-01-02,FIVN11,FII VIDANOVA,R$,2.75,2.86,2.75,2.83
2019-01-02,FIXX11,FII FATORFIX,R$,84.99,84.99,84.98,84.98
2019-01-02,FLMA11,FII S F LIMA,R$,2.75,2.76,2.70,2.73
2019-01-02,FLRP11,FII FLORIPA,R$,1240.00,1275.00,1240.00,1257.44
2019-01-02,FMOF11,FII MEMORIAL,R$,87.49,87.49,80.01,86.95
2019-01-02,FPAB11,FII A BRANCA,R$,325.00,335.00,325.00,326.99
2019-01-02,FVBI11,FII VBI 4440,R$,124.49,124.60,120.00,122.98
2019-01-02,FVPQ11,FII V PARQUE,R$,195.00,195.00,190.00,192.71
2019-01-02,GGRC11,FII GGRCOVEP,R$,134.90,136.90,134.78,135.39
2019-01-02,GRLV11,FII LOUVEIRA,R$,98.99,98.99,98.10,98.31
2019-01-02,HCRI11,FII CRIANCA,R$,302.00,302.01,300.50,301.61
2019-01-02,HFOF11,FII HTOPFOF3,R$,91.90,91.90,90.65,91.18
2019-01-02,HGBS11,FII HEDGEBS,R$,237.99,238.00,237.05,237.56
2019-01-02,HGCR11,FII CSHG CRI,R$,114.00,115.50,113.52,115.13
2019-01-02,HGJH11,FII CSHGJHSF,R$,173.00,179.99,173.00,177.48
2019-01-02,HGLG11,FII CSHG LOG,R$,139.98,141.75,139.57,141.00
2019-01-02,HGRE11,FII HG REAL,R$,149.00,149.00,143.76,146.71
2019-01-02,HGRU11,FII CSHG URB,R$,102.50,105.00,102.50,104.93
2019-01-02,HMOC11,FII HEDMOCA,R$,195.00,195.00,195.00,195.00
2019-01-02,HTMX11,FII HOTEL MX,R$,154.00,154.00,151.98,152.98
2019-01-02,HUSC11,FII H UNIMED,R$,105.00,105.00,105.00,105.00
2019-01-02,IRDM11,FII IRIDIUM,R$,109.40,113.00,108.53,110.03
2019-01-02,JRDM11,FII SHOPJSUL,R$,70.04,70.75,70.04,70.31
2019-01-02,JSRE11,FII JS REAL,R$,102.20,102.50,100.61,101.47
2019-01-02,KNCR11,FII KINEA RI,R$,105.49,105.49,105.02,105.22
2019-01-02,KNHY11,FII KINEA HY,R$,109.60,110.55,109.60,109.81
2019-01-02,KNIP11,FII KINEA IP,R$,109.00,109.98,108.20,109.16
2019-01-02,KNRE11,FII KII REAL,R$,9.79,9.79,9.63,9.73
2019-01-02,KNRI11,FII KINEA,R$,146.22,149.50,145.65,147.19
2019-01-02,MALL11,FII MALLS BP,R$,107.73,109.99,104.00,106.31
2019-01-02,MAXR11,FII MAX RET,R$,1874.00,1875.00,1801.00,1856.56
2019-01-02,MBRF11,FII MERC BR,R$,1065.89,1075.00,1065.86,1070.36
2019-01-02,MFII11,FII MERITO I,R$,91.99,92.40,91.00,91.39
2019-01-02,MGFF11,FII MOGNO,R$,92.83,94.00,89.32,91.51
2019-01-02,MXRF11,FII MAXI REN,R$,10.24,10.34,10.18,10.26
2019-01-02,NSLU11,FII LOURDES,R$,222.50,227.50,221.00,223.73
2019-01-02,NVHO11,FII NOVOHORI,R$,31.02,31.05,29.97,30.14
2019-01-02,ONEF11,FII THE ONE,R$,149.00,149.00,148.00,148.97
2019-01-02,ORPD11,FII OURO PRT,R$,125.00,125.00,125.00,125.00
2019-01-02,OUCY11,FII OURICYRE,R$,93.90,93.90,89.00,89.21
2019-01-02,OUJP11,FII OURI JPP,R$,102.95,102.95,101.06,102.63
2019-01-02,PABY11,FII PANAMBY,R$,20.20,20.20,20.20,20.20
2019-01-02,PDDA11B,FII PEDRA D,R$,99.99,99.99,99.99,99.99
2019-01-02,PLRI11,FII POLO I,R$,77.31,77.31,75.51,76.84
2019-01-02,PORD11,FII POLO CRI,R$,100.42,100.42,97.50,98.21
2019-01-02,PQDP11,FII D PEDRO,R$,3004.00,3010.00,2986.00,2999.84
2019-01-02,PRSV11,FII P VARGAS,R$,356.00,390.00,355.00,362.63
2019-01-02,RBBV11,FII JHSF FBV,R$,73.90,73.90,73.00,73.32
2019-01-02,RBCB11,FII RIOBRCIB,R$,217.99,217.99,198.00,208.17
2019-01-02,RBDS11,FII RBRESID2,R$,270.00,280.00,249.50,261.63
2019-01-02,RBGS11,FII RB GSB I,R$,42.00,42.00,41.50,41.64
2019-01-02,RBRD11,FII RB II,R$,89.00,89.69,88.70,88.98
2019-01-02,RBRF11,FII RBRALPHA,R$,101.46,101.97,100.70,101.71
2019-01-02,RBRR11,FII RBRHGRAD,R$,108.50,112.64,108.35,111.42
2019-01-02,RBVO11,FII RIOBCRI2,R$,52.99,53.80,52.00,53.10
2019-01-02,RDES11,FII RD ESCRI,R$,71.73,71.73,71.00,71.06
2019-01-02,RDPD11,FII BB PAPII,R$,90.00,90.00,85.66,88.96
2019-01-02,REIT11,FII REIT RIV,R$,1150.00,1150.00,1150.00,1150.00
2019-01-02,RNGO11,FII RIONEGRO,R$,84.64,84.64,83.00,84.05
2019-01-02,SAAG11,FII SANT AGE,R$,128.50,128.50,127.50,127.89
2019-01-02,SCPF11,FII SCP,R$,11.19,11.24,11.15,11.19
2019-01-02,SDIL11,FII SDI LOG,R$,106.01,106.01,105.08,105.77
2019-01-02,SHPH11,FII HIGIENOP,R$,921.00,940.00,921.00,928.11
2019-01-02,SPTW11,FII SP DOWNT,R$,75.24,76.88,74.80,75.52
2019-01-02,TBOF11,FII TBOFFICE,R$,81.00,84.00,80.60,81.92
2019-01-02,TFOF11,FII HTOPFOF,R$,124.00,124.00,124.00,124.00
2019-01-02,TGAR11,FII TG ATIVO,R$,122.40,122.40,122.36,122.39
2019-01-02,THRA11,FII BM THERA,R$,123.98,124.00,122.94,123.16
2019-01-02,TRNT11,FII TORRE NO,R$,175.00,175.00,175.00,175.00
2019-01-02,TRXL11,FII TRX LOG,R$,76.21,76.50,74.11,74.89
2019-01-02,UBSR11,FII UBS (BR),R$,106.99,108.97,106.20,107.41
2019-01-02,VISC11,FII VINCI SC,R$,108.00,108.00,107.50,107.93
2019-01-02,VLOL11,FII OLIMPIA,R$,89.01,92.05,89.01,91.03
2019-01-02,VRTA11,FII FATOR VE,R$,118.49,118.50,116.91,117.73
2019-01-02,WPLZ11,FII W PLAZA,R$,69.20,70.90,69.20,69.61
2019-01-02,XPCM11,FII XP MACAE,R$,94.96,95.90,94.35,94.87
2019-01-02,XPIN11,FII XP INDL,R$,112.50,112.50,112.50,112.50
2019-01-02,XPLG11,FII XP LOG,R$,100.29,105.00,99.65,102.15
2019-01-02,XPML11,FII XP MALLS,R$,107.79,108.80,106.41,107.72
2019-01-02,XTED11,FII TRXE COR,R$,17.89,18.00,17.49,17.64
2019-01-02,BBSD11,BB ETF SP DV,R$,69.00,71.19,69.00,70.49
2019-01-02,BOVA11,ISHARES BOVA,R$,84.60,88.26,84.35,86.98
2019-01-02,BOVV11,IT NOW IBOV,R$,87.92,91.83,87.81,90.14
2019-01-02,BRAX11,ISHARES BRAX,R$,71.63,74.40,71.50,73.05
2019-01-02,DIVO11,IT NOW IDIV,R$,48.00,49.60,48.00,48.85
2019-01-02,ECOO11,ISHARES ECOO,R$,93.65,97.50,93.65,95.76
2019-01-02,FIND11,IT NOW IFNC,R$,98.00,102.73,98.00,100.87
2019-01-02,FNAM11,FINAM,R$,.18,.18,.16,.16
2019-01-02,FNOR11,FINOR,R$,.22,.23,.22,.22
2019-01-02,FPOR11,FIP PORT SUD,R$,.85,.85,.79,.84
2019-01-02,FSRF11,FISET FL REF,R$,.27,.28,.25,.26
2019-01-02,FSTU11,FISET TUR,R$,.29,.29,.29,.29
2019-01-02,ISUS11,IT NOW ISE,R$,31.32,32.06,31.32,31.97
2019-01-02,IVVB11,ISHARE SP500,R$,102.69,102.69,100.52,101.03
2019-01-02,MATB11,IT NOW IMAT,R$,31.30,32.45,31.30,32.09
2019-01-02,MMXM11,MMX MINER,R$,.53,.53,.53,.53
2019-01-02,PIBB11,IT NOW PIBB,R$,151.09,157.04,150.58,155.87
2019-01-02,SMAL11,ISHARES SMAL,R$,87.40,89.12,87.00,88.09
2019-01-02,SPXI11,IT NOW SPXI,R$,103.50,103.50,98.35,98.43
2019-01-02,XBOV11,CAIXAETFXBOV,R$,89.90,89.90,89.61,89.89
2019-01-02,XPOM11,FIP XP OMEGA,R$,103.00,103.25,103.00,103.06
2019-01-02,BEEF11,MINERVA,R$,1.00,1.15,1.00,1.00
2019-01-02,FJTA11,FORJA TAURUS,R$,.73,1.03,.65,.81
2019-01-02,FJTA13,FORJA TAURUS,R$,.40,.50,.39,.43
2019-01-02,FJTA15,FORJA TAURUS,R$,.40,.40,.30,.35
2019-01-02,FJTA17,FORJA TAURUS,R$,.50,.72,.50,.58
2019-01-02,LOGN12,LOG-IN,R$,6.06,6.35,6.06,6.21
2019-01-02,MYPK11,IOCHP-MAXION,R$,.95,.95,.95,.95
2019-01-02,MYPK12,IOCHP-MAXION,R$,9.41,10.02,9.41,9.90